name,amenity,historic,tourism,leisure,addr:street,latitude,longitude
,waste_basket,,,,,48.6688122,6.1644237
,waste_basket,,,,,48.6716941,6.1668304
,bicycle_parking,,,,,48.6716974,6.1668454
,waste_disposal,,,,,48.6703027,6.1609178
,recycling,,,,,48.6703219,6.1609271
,recycling,,,,,48.67086,6.1611688
,waste_disposal,,,,,48.6708229,6.1611502
,bench,,,,,48.6700736,6.1609282
,bench,,,,,48.669819,6.1608044
,bench,,,,,48.6698267,6.161138
,recycling,,,,,48.6698121,6.1635236
,waste_disposal,,,,,48.6698223,6.1634687
,recycling,,,,,48.6698172,6.1634961
,waste_disposal,,,,,48.6698273,6.1634413
,recycling,,,,,48.669807,6.163551
,public_bookcase,,,,,48.6696805,6.1636008
,bench,,,,,48.6696396,6.1635866
,bench,,,,,48.6696279,6.1636429
,waste_basket,,,,,48.6697891,6.1636483
,bench,,,,,48.6695252,6.1637438
,bench,,,,,48.6695066,6.1636989
,bench,,,,,48.6695314,6.1636694
,waste_disposal,,,,,48.6676628,6.164194
,recycling,,,,,48.6676516,6.1642209
,waste_disposal,,,,,48.6675563,6.1646732
,recycling,,,,,48.6675688,6.16466
,waste_disposal,,,,,48.6675809,6.164687
Secours Populaire Français - Antenne de Nancy Charmois,charity,,,,,48.6693948,6.170358
Secours Populaire Français - Antenne de Nancy-Étoile,charity,,,,,48.680565,6.1817416
Saurupt,bicycle_rental,,,,,48.6804504,6.181809
,bicycle_parking,,,,,48.6966241,6.1715495
,recycling,,,,,48.6769064,6.1781833
,recycling,,,,,48.6769179,6.1781702
,recycling,,,,,48.6769287,6.178157
,recycling,,,,,48.6769411,6.1781414
,bench,,,,,48.6975249,6.1826453
,waste_basket,,,,,48.6975255,6.1826626
,bicycle_parking,,,,,48.7058427,6.1749328
Les Jardins d'Esther,restaurant,,,,,48.6982103,6.1743055
,waste_basket,,,,,48.6932753,6.1651998
,waste_basket,,,,,48.6931792,6.1652496
,bench,,,,,48.6931858,6.1652245
,bench,,,,,48.6932674,6.1651624
,recycling,,,,,48.6931783,6.1647384
,bicycle_parking,,,,,48.6889732,6.1686741
Nonna,restaurant,,,,,48.6933618,6.1984759
,bench,,,,,48.6818483,6.1689552
,waste_basket,,,,,48.6944632,6.188751
,waste_basket,,,,,48.694508,6.1892142
,waste_basket,,,,,48.6946258,6.1893657
,waste_disposal,,,,,48.6943111,6.1869731
,recycling,,,,,48.6943051,6.1869589
,waste_disposal,,,,,48.6943196,6.1869957
,bicycle_parking,,,,,48.6929591,6.199783
,bicycle_parking,,,,,48.6929443,6.1998431
,recycling,,,,,48.6947169,6.1872616
,waste_disposal,,,,,48.6947305,6.1872928
La Mandarine,fast_food,,,,,48.6932113,6.1818967
Le Majeur,restaurant,,,,,48.687469,6.1802162
,,memorial,,,,48.6966673,6.1551326
,bench,,,,,48.6966753,6.155087
,waste_basket,,,,,48.6964808,6.1552429
,bench,,,,,48.696496,6.1552456
,bench,,,,,48.6964633,6.1552348
,,wayside_shrine,,,,48.6960386,6.1552006
,,wayside_shrine,,,,48.6961313,6.1551889
,bench,,,,,48.6960966,6.1550176
,bench,,,,,48.6960898,6.1550317
,bench,,,,,48.696083,6.1550457
,bench,,,,,48.6960762,6.1550598
,bench,,,,,48.6960984,6.1550813
,bench,,,,,48.696104,6.1550678
,bench,,,,,48.6961096,6.1550542
,bench,,,,,48.6961152,6.1550407
,bench,,,,,48.6961304,6.1550719
,bench,,,,,48.6961245,6.1550843
,bench,,,,,48.6961186,6.1550967
,bench,,,,,48.6961127,6.1551091
,,memorial,,,,48.6960563,6.1549039
,,memorial,,,,48.6960846,6.1548959
,,memorial,,,,48.696136,6.1548623
,,memorial,,,,48.6962148,6.1548248
,,memorial,,,,48.696271,6.1548141
,,memorial,,,,48.6964673,6.1547728
,,memorial,,,,48.6965837,6.1547654
,,memorial,,,,48.696637,6.1547802
,,memorial,,,,48.6966383,6.1547866
,,memorial,,,,48.6966609,6.1547876
,,memorial,,,,48.6966965,6.1548017
,,memorial,,,,48.6967348,6.1548084
,,memorial,,,,48.6967731,6.154852
,,memorial,,,,48.6967625,6.1549569
,,memorial,,,,48.6967596,6.1550246
,,memorial,,,,48.6970845,6.1554846
,waste_basket,,,,,48.6970902,6.155441
,vending_machine,,,,,48.6971006,6.1554272
,waste_basket,,,,,48.6926601,6.1581199
,bench,,,,,48.6926141,6.1581829
,bench,,,,,48.6931935,6.1595052
,public_bookcase,,,,,48.6928192,6.1592263
,waste_basket,,,,,48.6928834,6.159233
,waste_basket,,,,,48.6930209,6.1596903
,bench,,,,,48.693016,6.1596608
,bench,,,,,48.6930474,6.1597312
,bench,,,,,48.6931182,6.1599109
,bench,,,,,48.6931359,6.1599606
,lounger,,,,,48.6929168,6.1597859
,lounger,,,,,48.6929196,6.1597921
,lounger,,,,,48.6929378,6.1598334
,lounger,,,,,48.6929407,6.1598402
,lounger,,,,,48.6929978,6.1599827
,lounger,,,,,48.6930188,6.1600302
,lounger,,,,,48.6930006,6.1599889
,lounger,,,,,48.6930217,6.160037
,waste_basket,,,,,48.6933196,6.1603837
,bench,,,,,48.6934223,6.1607578
,bench,,,,,48.6934537,6.1608256
,bench,,,,,48.6934838,6.1608893
,bench,,,,,48.6935702,6.1607049
,bench,,,,,48.6935188,6.1604648
,bench,,,,,48.6934706,6.160495
,waste_basket,,,,,48.6937875,6.1603012
,bench,,,,,48.6937755,6.1603314
,waste_basket,,,,,48.6935629,6.1591659
,waste_basket,,,,,48.693498,6.1590268
,vending_machine,,,,,48.6948219,6.1956662
,waste_disposal,,,,,48.6944116,6.1860491
,recycling,,,,,48.6944067,6.186029
,vending_machine,,,,,48.6985811,6.1569071
,waste_basket,,,,,48.6994888,6.1857884
,waste_basket,,,,,48.7001544,6.185321
,recycling,,,,,48.6940443,6.1818586
,waste_disposal,,,,,48.6934145,6.1792975
,recycling,,,,,48.6934083,6.1792692
,public_bookcase,,,,,48.68521,6.17129
,public_bookcase,,,,,48.69837,6.16614
,waste_basket,,,,,48.6952962,6.1899358
,vending_machine,,,,,48.6939917,6.1880907
,recycling,,,,,48.6937756,6.1875966
,waste_disposal,,,,,48.6937845,6.1876202
,vending_machine,,,,,48.6937341,6.1872465
,waste_basket,,,,,48.693875,6.1859582
,waste_basket,,,,,48.6936653,6.1866674
,waste_basket,,,,,48.6940207,6.1864287
,waste_basket,,,,,48.6935305,6.1862288
,bench,,,,,48.6946566,6.1894485
,bench,,,,,48.6946837,6.1895366
,bicycle_parking,,,,,48.6925733,6.1838931
,vending_machine,,,,,48.6925846,6.1839317
,bicycle_parking,,,,,48.692609,6.1840062
,recycling,,,,,48.6925729,6.183474
,bench,,,,,48.6944158,6.1886188
,bench,,,,,48.6944874,6.1888963
,bench,,,,,48.6944995,6.188956
,bench,,,,,48.6945204,6.1891768
,bench,,,,,48.6944399,6.1887078
,bench,,,,,48.694507,6.189248
,bench,,,,,48.6946028,6.18937
,bench,,,,,48.6991799,6.1846478
,bench,,,,,48.6994772,6.1857503
,bench,,,,,48.6993054,6.1845514
,waste_basket,,,,,48.6944046,6.1828544
,waste_basket,,,,,48.6938236,6.1840432
,,memorial,,,,48.6788694,6.1833306
Foodies,fast_food,,,,,48.6934203,6.1903245
"Centre médical dentaire, d'ophtalmologie & d'allergologie",doctors,,,,,48.6928613,6.1895248
,bench,,,,,48.6993472,6.1946796
,waste_basket,,,,,48.6933972,6.1895232
,bicycle_parking,,,,,48.6932644,6.1841841
,waste_basket,,,,,48.6933099,6.1841878
,recycling,,,,,48.6789321,6.1724858
Charles,cafe,,,,,48.6952516,6.1812948
,bicycle_parking,,,,,48.6871251,6.1788635
,toilets,,,,,48.6905595,6.2037698
Cheesy,fast_food,,,,,48.691592,6.184691
,bicycle_parking,,,,,48.692518,6.1837028
,vending_machine,,,,,48.6924893,6.179996
,vending_machine,,,,,48.6916252,6.1768491
,vending_machine,,,,,48.6902703,6.1723478
,car_sharing,,,,,48.6922759,6.1839489
,waste_disposal,,,,,48.6922755,6.1850955
,vending_machine,,,,,48.6924831,6.1850694
,vending_machine,,,,,48.6931567,6.1855113
,waste_basket,,,,,48.6931793,6.1856253
,waste_basket,,,,,48.6987291,6.1837819
,bench,,,,,48.6986716,6.1834078
,bench,,,,,48.6986547,6.1835526
,bench,,,,,48.6986893,6.1837082
,bench,,,,,48.6987636,6.1837739
,bench,,,,,48.6988875,6.1837752
,waste_basket,,,,,48.6987955,6.1843398
,waste_basket,,,,,48.6989265,6.1842674
,waste_basket,,,,,48.698237,6.1861114
,waste_basket,,,,,48.6983591,6.1861168
,bench,,,,,48.6982493,6.1861476
,bench,,,,,48.6983166,6.1863729
,bench,,,,,48.6983671,6.1861449
,waste_basket,,,,,48.6986008,6.1871964
,bench,,,,,48.6984777,6.1867753
,bench,,,,,48.6985282,6.1867471
,bench,,,,,48.6987043,6.1873399
,bench,,,,,48.6986468,6.1873211
,waste_basket,,,,,48.6954442,6.189373
,waste_basket,,,,,48.6992186,6.1897565
,bench,,,,,48.6991903,6.1897539
,bench,,,,,48.6992469,6.1897592
,vending_machine,,,,,48.6981989,6.1903721
,vending_machine,,,,,48.6968477,6.1914048
,vending_machine,,,,,48.6957036,6.1906893
,bicycle_parking,,,,,48.6969026,6.1708935
,parking_entrance,,,,,48.6970846,6.1714208
Cafet’ Pôle Herbert Simon,fast_food,,,,,48.6970113,6.1707517
,waste_basket,,,,,48.6966757,6.170921
Aides,social_centre,,,,Rue des Carmes,48.6922239,6.1801852
,vending_machine,,,,,48.6963596,6.1708751
,recycling,,,,,48.673804,6.1641105
,recycling,,,,,48.6738387,6.1640823
,recycling,,,,,48.6790142,6.1615013
,recycling,,,,,48.6790364,6.1614853
,vending_machine,,,,,48.6945284,6.1715304
Marie FRIOT,doctors,,,,,48.6869903,6.1646006
Benjamine BATTA,doctors,,,,,48.6869875,6.164588
Centre Édouard Will,library,,,,,48.6956504,6.1664133
French Trattoria,restaurant,,,,,48.6964341,6.1727994
,bench,,,,,48.692098,6.1788599
,bench,,,,,48.6919674,6.1786062
Église Évangélique Baptiste de Nancy,place_of_worship,,,,Rue Stanislas,48.6929822,6.1798581
Le Comptoir Saint Michel,restaurant,,,,,48.6969222,6.1791839
,bicycle_parking,,,,,48.7016383,6.1658913
Herz,car_rental,,,,,48.6903792,6.1757971
,bicycle_parking,,,,,48.6690275,6.1689052
,bicycle_parking,,,,,48.6973777,6.148592
,bicycle_parking,,,,,48.6862379,6.1622083
,bicycle_parking,,,,,48.6863064,6.1591126
,bicycle_parking,,,,,48.6860988,6.1593446
,bicycle_parking,,,,,48.6877209,6.1613099
,bicycle_parking,,,,,48.6884163,6.1605567
,bicycle_parking,,,,,48.671137,6.1617317
,bicycle_parking,,,,,48.6991079,6.1400009
,bicycle_parking,,,,,48.676762,6.1736182
,bicycle_parking,,,,,48.6765751,6.1732748
,bicycle_parking,,,,,48.6988692,6.1625052
,bicycle_parking,,,,,48.7015822,6.1662333
,bicycle_parking,,,,,48.7018374,6.1660119
,bicycle_parking,,,,,48.6729917,6.1717156
,bicycle_parking,,,,,48.6718808,6.1749006
,bicycle_parking,,,,,48.6700033,6.1700203
,bicycle_parking,,,,,48.6699632,6.1699703
,bicycle_parking,,,,,48.6858551,6.1685086
,bicycle_parking,,,,,48.6834396,6.1686066
,bicycle_parking,,,,,48.6805142,6.1665467
,bicycle_parking,,,,,48.6839381,6.1622136
,bicycle_parking,,,,,48.6839222,6.1621479
,bicycle_parking,,,,,48.6868735,6.1613182
,bicycle_parking,,,,,48.6870365,6.1615981
,bicycle_parking,,,,,48.6911751,6.1654645
,bicycle_parking,,,,,48.6898048,6.1663546
,bicycle_parking,,,,,48.692838,6.1579477
,bicycle_parking,,,,,48.6907446,6.1546234
,bicycle_parking,,,,,48.6848544,6.1754023
,bicycle_parking,,,,,48.6957891,6.1904576
,bicycle_parking,,,,,48.7000784,6.1911947
,bicycle_parking,,,,,48.6939265,6.1952719
,bicycle_parking,,,,,48.6940253,6.195153
,bicycle_parking,,,,,48.6945931,6.1944554
,bicycle_parking,,,,,48.6947073,6.194344
,bicycle_parking,,,,,48.696813,6.1938673
,bicycle_parking,,,,,48.6975179,6.1943458
,bicycle_parking,,,,,48.6946363,6.1973564
,bicycle_parking,,,,,48.6919389,6.2006689
,bicycle_parking,,,,,48.6924409,6.1999876
,bicycle_parking,,,,,48.6932686,6.1989965
,bicycle_parking,,,,,48.6931933,6.2004525
,bicycle_parking,,,,,48.6956931,6.1700276
,bicycle_parking,,,,,48.6902413,6.1767788
,bicycle_parking,,,,,48.6877409,6.1799507
,bicycle_parking,,,,,48.6869608,6.1785027
,bicycle_parking,,,,,48.7061258,6.1768015
,bicycle_parking,,,,,48.6927264,6.1882536
,bicycle_parking,,,,,48.6922503,6.1763111
,bicycle_parking,,,,,48.6917417,6.1755959
,bicycle_parking,,,,,48.6910365,6.1749622
,bicycle_parking,,,,,48.6908035,6.1764844
,bicycle_parking,,,,,48.691324,6.1807497
,bicycle_parking,,,,,48.6913602,6.1807292
,bicycle_parking,,,,,48.6917862,6.1815601
,bicycle_parking,,,,,48.6917339,6.1816279
,bicycle_parking,,,,,48.6960913,6.1720157
,bicycle_parking,,,,,48.6945064,6.1808798
,bicycle_parking,,,,,48.6918882,6.1835598
,bicycle_parking,,,,,48.6918993,6.1835484
,bicycle_parking,,,,,48.6919462,6.1834478
,bicycle_parking,,,,,48.6919599,6.1834364
,bicycle_parking,,,,,48.6898006,6.1943579
,bicycle_parking,,,,,48.6888237,6.1809485
,bicycle_parking,,,,,48.6888332,6.180916
,bicycle_parking,,,,,48.6887989,6.1806632
,bicycle_parking,,,,,48.6888706,6.1811493
,bicycle_parking,,,,,48.6917602,6.1782505
,bicycle_parking,,,,,48.690817,6.1897649
,bicycle_parking,,,,,48.6894383,6.1847748
,bicycle_parking,,,,,48.6894683,6.1848708
,bicycle_parking,,,,,48.6894814,6.1846756
,bicycle_parking,,,,,48.6894983,6.1847429
,bicycle_parking,,,,,48.6895161,6.1848036
,bicycle_parking,,,,,48.6869104,6.1891252
,bicycle_parking,,,,,48.6868971,6.1891976
,bicycle_parking,,,,,48.6868086,6.1895919
,bicycle_parking,,,,,48.6910418,6.1839866
,bicycle_parking,,,,,48.6893109,6.1840612
,bicycle_parking,,,,,48.6892797,6.1839489
,bicycle_parking,,,,,48.7026089,6.1775816
,bicycle_parking,,,,,48.7026539,6.1775495
,bicycle_parking,,,,,48.7026811,6.1774028
,bicycle_parking,,,,,48.7016948,6.1792175
,bicycle_parking,,,,,48.7013427,6.1766756
,bicycle_parking,,,,,48.6981817,6.1778871
,bicycle_parking,,,,,48.6981609,6.1779019
,bicycle_parking,,,,,48.6988847,6.1788407
,bicycle_parking,,,,,48.6970607,6.1792541
,bicycle_parking,,,,,48.6969132,6.177382
,bicycle_parking,,,,,48.6968994,6.1774607
,bicycle_parking,,,,,48.6949707,6.1783737
,cafe,,,,,48.6794178,6.168615
,toilets,,,,,48.6904541,6.1750926
,toilets,,,,,48.6789262,6.1684718
,public_bookcase,,,,,48.7000987,6.1783681
P'tit Fauve,restaurant,,,,,48.6890597,6.1725725
Dren Abdullahu,,memorial,,,,48.6857746,6.173095
,bicycle_parking,,,,,48.6825523,6.1689085
,bicycle_parking,,,,,48.6815527,6.1640904
,recycling,,,,,48.688183,6.1991542
Ciğköftem Nancy,restaurant,,,,Rue Saint-Georges,48.6920709,6.1861863
,waste_basket,,,,,48.6800585,6.1715927
,waste_disposal,,,,,48.6825745,6.1656578
,recycling,,,,,48.6770957,6.1779546
,recycling,,,,,48.6820377,6.1743274
,recycling,,,,,48.6816919,6.1715678
,recycling,,,,,48.6802333,6.1773177
,waste_disposal,,,,,48.6789892,6.1798415
,bicycle_parking,,,,,48.678957,6.1800768
,bicycle_parking,,,,,48.6720951,6.172753
,bench,,,,,48.6723964,6.1725948
,bench,,,,,48.6723849,6.1726742
,bench,,,,,48.6723783,6.1727124
,bicycle_parking,,,,,48.6732734,6.1737743
,bench,,,,,48.6733724,6.1737565
,bicycle_parking,,,,,48.6741127,6.1745323
,bench,,,,,48.6740826,6.1745578
,bicycle_parking,,,,,48.6782209,6.1792988
,bicycle_parking,,,,,48.6770339,6.1778291
,bicycle_parking,,,,,48.6760131,6.1771649
,bench,,,,,48.6762952,6.1770281
,bench,,,,,48.6762635,6.1770134
,bench,,,,,48.6755504,6.1762585
,recycling,,,,,48.6749966,6.1761025
,bicycle_parking,,,,,48.6750203,6.1760655
,bench,,,,,48.6749157,6.1755168
,bicycle_parking,,,,,48.6745722,6.1751991
,bicycle_parking,,,,,48.6803932,6.1791217
,bench,,,,,48.6804399,6.1791391
,bicycle_parking,,,,,48.6800023,6.1791937
,bench,,,,,48.6797728,6.1795724
,waste_disposal,,,,,48.6796208,6.1794347
,bicycle_parking,,,,,48.6815927,6.1783551
,bicycle_parking,,,,,48.6814285,6.1782727
,bicycle_parking,,,,,48.6808804,6.1786267
,bicycle_parking,,,,,48.6839871,6.1769047
,bicycle_parking,,,,,48.6839527,6.1768843
,bicycle_parking,,,,,48.6833866,6.1770189
,bicycle_parking,,,,,48.6824539,6.1777951
McDonald's Nancy Gare,fast_food,,,,,48.6899989,6.1742377
,bicycle_parking,,,,,48.684902,6.1759045
Mon Désert,bicycle_rental,,,,,48.6841068,6.1764239
,recycling,,,,,48.684105,6.1763346
Gilio's Pizza,restaurant,,,,,48.6825311,6.1742383
,vending_machine,,,,,48.6862908,6.1716271
Lys dans la vallée,place_of_worship,,,,,48.6863349,6.1716012
,recycling,,,,,48.681363,6.1717842
,waste_disposal,,,,,48.6886443,6.1738992
,bicycle_parking,,,,,48.6896881,6.1800248
,bicycle_parking,,,,,48.6888211,6.1788843
,recycling,,,,,48.6858175,6.1672876
L'Etna,restaurant,,,,,48.6862192,6.1699424
,parking_entrance,,,,,48.6896942,6.1731764
,parking_entrance,,,,,48.6895595,6.1732726
Maxdrive,driving_school,,,,Rue Saint-Georges,48.6920006,6.1865401
,reception_desk,,,,,48.6895934,6.1744432
,reception_desk,,,,,48.6886401,6.1754491
,reception_desk,,,,,48.6887026,6.1754024
,reception_desk,,,,,48.6886818,6.1754179
,reception_desk,,,,,48.688661,6.1754335
,reception_desk,,,,,48.6886926,6.1753016
,reception_desk,,,,,48.6887018,6.1753297
,reception_desk,,,,,48.6887109,6.1753577
,drinking_water,,,,,48.6890378,6.1751821
,vending_machine,,,,,48.6897506,6.1744623
,vending_machine,,,,,48.6886325,6.1749826
,vending_machine,,,,,48.6895564,6.1743174
,reception_desk,,,,,48.6897197,6.1743702
,vending_machine,,,,,48.6896499,6.1744867
Bar L'Agence,bar,,,,,48.6977428,6.1775284
,bench,,,,,48.6828661,6.1907587
,waste_disposal,,,,,48.6832624,6.1899929
,waste_basket,,,,,48.6869529,6.1852478
,recycling,,,,,48.6794081,6.1761882
La Petite Farandole,kindergarten,,,,,48.6904637,6.1970595
,recycling,,,,,48.6794277,6.1761758
,bicycle_parking,,,,,48.6907457,6.1822667
,bench,,,,,48.6773751,6.1685865
,bench,,,,,48.6760119,6.1696098
,bicycle_parking,,,,,48.6868619,6.1683459
Chapelle de l'Institution des jeunes aveugles,place_of_worship,,,,Rue de Santifontaine,48.6889461,6.1601253
,waste_basket,,,,,48.696264,6.1825987
,waste_basket,,,,,48.6953646,6.1832882
,waste_basket,,,,,48.6953924,6.1831861
,waste_basket,,,,,48.6891471,6.1772285
,waste_basket,,,,,48.6955831,6.1830704
,waste_basket,,,,,48.6960383,6.1827593
,waste_basket,,,,,48.6950242,6.1835573
,waste_basket,,,,,48.6951587,6.1832758
,waste_basket,,,,,48.6958485,6.1829078
,waste_basket,,,,,48.6901982,6.1804539
,waste_basket,,,,,48.6896925,6.1788588
Food by night,fast_food,,,,,48.6845098,6.1728633
,waste_basket,,,,,48.692508,6.1880199
,bicycle_parking,,,,,48.6923512,6.1871867
,bicycle_parking,,,,,48.6922205,6.186799
,waste_disposal,,,,,48.69212,6.1877145
,bench,,,,,48.6922423,6.1874947
,bicycle_parking,,,,,48.6929131,6.1896199
,waste_disposal,,,,,48.6931259,6.1901659
,bench,,,,,48.6928808,6.1896901
,bench,,,,,48.698159,6.1852839
,bicycle_parking,,,,,48.6824014,6.1710704
,bench,,,,,48.6981111,6.1851373
,bench,,,,,48.6979707,6.1853448
,bench,,,,,48.6980126,6.1854606
,bench,,,,,48.6980859,6.1855724
,bench,,,,,48.6979835,6.1853819
,bench,,,,,48.6979943,6.1851863
,bench,,,,,48.6981955,6.1854032
,waste_basket,,,,,48.6969149,6.1821191
,waste_basket,,,,,48.6972318,6.1824409
,bench,,,,,48.69814,6.185532
,waste_basket,,,,,48.6981586,6.1858005
,bench,,,,,48.6981287,6.1851952
,bench,,,,,48.6980302,6.185524
,bench,,,,,48.6980345,6.1851426
,bench,,,,,48.698111,6.1851371
,waste_basket,,,,,48.6967719,6.1822247
,bench,,,,,48.6973119,6.1827972
,bench,,,,,48.6972193,6.1826487
,bench,,,,,48.6972274,6.1824991
,waste_basket,,,,,48.697204,6.1825885
,waste_basket,,,,,48.6971196,6.1821458
,recycling,,,,,48.6852255,6.1721059
,bench,,,,,48.6850184,6.1868975
,bench,,,,,48.6850432,6.1868685
,bench,,,,,48.6848694,6.1871436
,bench,,,,,48.6848573,6.1870851
,bicycle_parking,,,,,48.6970533,6.1786853
,recycling,,,,,48.6909174,6.1751872
,dentist,,,,,48.6909374,6.180809
,waste_disposal,,,,,48.6900399,6.1712692
Corinne Joly,music_school,,,,,48.6967024,6.1780261
,recycling,,,,,48.6973764,6.1765443
,bicycle_parking,,,,,48.6895743,6.1785499
,bicycle_parking,,,,,48.6911637,6.1837796
,bicycle_parking,,,,,48.6900191,6.1799861
,waste_disposal,,,,,48.6902239,6.1717396
,bicycle_parking,,,,,48.6896429,6.1790468
,bicycle_parking,,,,,48.69666,6.1970559
,bicycle_parking,,,,,48.6898517,6.1797024
CLV,clinic,,,,,48.6886075,6.1735382
,bicycle_parking,,,,,48.6898009,6.1793003
L'échange,social_centre,,,,,48.6834432,6.1917881
,bicycle_parking,,,,,48.6900812,6.1804175
Relay,cafe,,,,,48.6851876,6.1921186
,bicycle_parking,,,,,48.690323,6.1811866
,recycling,,,,,48.6841881,6.1860125
,bicycle_parking,,,,,48.6902627,6.1807302
,bicycle_parking,,,,,48.6842702,6.190234
,drinking_water,,,,,48.6896145,6.1777258
,toilets,,,,,48.6854548,6.1913661
,drinking_water,,,,,48.6819042,6.1901684
,recycling,,,,,48.6929324,6.1809287
Eugène Hugo,,memorial,,,,48.6939339,6.1811139
,drinking_water,,,,,48.6817692,6.1906881
,toilets,,,,,48.6816827,6.1905397
,waste_basket,,,,,48.6892228,6.1707633
,toilets,,,,,48.681928,6.1901894
,waste_disposal,,,,,48.6953805,6.1811664
Le petit Badiem,restaurant,,,,,48.6941028,6.1817241
ADA,car_rental,,,,,48.6839327,6.188414
,bicycle_parking,,,,,48.6816618,6.1909584
Au p'tit bio,fast_food,,,,,48.6893213,6.1830928
,recycling,,,,,48.6825051,6.1846131
,vending_machine,,,,,48.6817678,6.1906953
,recycling,,,,,48.6845555,6.1726344
,bench,,,,,48.6805166,6.1783618
,bicycle_parking,,,,,48.6945837,6.1834133
Clément Graber,dentist,,,,,48.6927653,6.1780884
,recycling,,,,,48.6921283,6.1722641
Alexandre Srouji,dentist,,,,,48.6917955,6.1722578
,recycling,,,,,48.6977972,6.1851933
Easywork,coworking_space,,,,,48.6907326,6.1747685
,recycling,,,,,48.6930356,6.1783458
,recycling,,,,,48.6906613,6.1735283
,vending_machine,,,,,48.6917402,6.1729233
,recycling,,,,,48.6921465,6.1722551
,recycling,,,,,48.6844638,6.1726965
,recycling,,,,,48.6923514,6.1764417
,recycling,,,,,48.6831567,6.1719178
,recycling,,,,,48.6825705,6.1656764
,public_bookcase,,,,,48.7022268,6.1756979
,bench,,,,,48.6791719,6.1872927
,waste_basket,,,,,48.6791688,6.1873137
,bench,,,,,48.6792858,6.1872458
,waste_basket,,,,,48.679285,6.1872691
,bench,,,,,48.679534,6.1869056
,waste_basket,,,,,48.6795476,6.186914
,bench,,,,,48.6786797,6.1878882
,waste_basket,,,,,48.6786927,6.1878937
,bench,,,,,48.6785091,6.1880303
,bench,,,,,48.6785327,6.188063
,bench,,,,,48.6788711,6.1877048
,bench,,,,,48.6788122,6.1876767
,waste_basket,,,,,48.6788822,6.18776
,bench,,,,,48.6788037,6.187777
,bench,,,,,48.6821347,6.1984436
,bench,,,,,48.6978978,6.2031427
,bench,,,,,48.6979572,6.2029832
,bench,,,,,48.697964,6.2030192
,bench,,,,,48.6967262,6.1743677
,marketplace,,,,,48.6813763,6.1716565
,bicycle_parking,,,,,48.6795444,6.175783
,bicycle_parking,,,,,48.6792563,6.198565
,waste_basket,,,,,48.6882642,6.179389
Armée du Salut,place_of_worship,,,,,48.6969658,6.1914848
Armée du Salut,social_facility,,,,,48.689473,6.1792946
Église Un Chant Nouveau,place_of_worship,,,,,48.7024209,6.174745
Harlem Smash,fast_food,,,,,48.683122,6.1902211
,bench,,,,,48.6841406,6.1901589
Église « La Victoire de Dieu »,place_of_worship,,,,,48.702801,6.183407
